date,year_month,year,month,weekday,upi_volume_lakh,upi_value_crore,upi_volume,upi_value_rupees
2024-08-24,2024-08,2024,8,Saturday,4578.26,56689.96,457826000.0,566899600000.0
2024-08-25,2024-08,2024,8,Sunday,4610.72,47468.27,461072000.0,474682699999.99994
2024-08-26,2024-08,2024,8,Monday,4605.23,56543.09,460522999.99999994,565430900000.0
2024-08-27,2024-08,2024,8,Tuesday,4521.45,60871.56,452145000.0,608715600000.0
2024-08-28,2024-08,2024,8,Wednesday,4636.85,62645.47,463685000.00000006,626454700000.0
2024-08-29,2024-08,2024,8,Thursday,4621.93,64211.45,462193000.0,642114500000.0
2024-08-30,2024-08,2024,8,Friday,4777.08,71082.16,477708000.0,710821600000.0
2024-08-31,2024-08,2024,8,Saturday,4956.66,76540.76,495666000.0,765407600000.0
2024-09-01,2024-09,2024,9,Sunday,5114.21,69073.83,511421000.0,690738300000.0
2024-09-02,2024-09,2024,9,Monday,5111.79,86274.07,511179000.0,862740700000.0001
2024-09-03,2024-09,2024,9,Tuesday,5158.92,81437.03,515892000.0,814370300000.0
2024-09-04,2024-09,2024,9,Wednesday,5276.83,83685.23,527683000.0,836852300000.0
2024-09-05,2024-09,2024,9,Thursday,5275.53,80797.4,527553000.0,807974000000.0
2024-09-06,2024-09,2024,9,Friday,5306.97,77713.57,530697000.0,777135700000.0001
2024-09-07,2024-09,2024,9,Saturday,5028.66,65498.43,502866000.0,654984300000.0
2024-09-08,2024-09,2024,9,Sunday,4915.62,56165.45,491562000.0,561654500000.0
2024-09-09,2024-09,2024,9,Monday,5084.25,79490.57,508425000.0,794905700000.0001
2024-09-10,2024-09,2024,9,Tuesday,5114.5,78254.62,511450000.0,782546200000.0
2024-09-11,2024-09,2024,9,Wednesday,5145.97,75806.41,514597000.0,758064100000.0
2024-09-12,2024-09,2024,9,Thursday,4988.13,70296.67,498813000.0,702966700000.0
2024-09-13,2024-09,2024,9,Friday,5079.2,70079.7,507920000.0,700797000000.0
2024-09-14,2024-09,2024,9,Saturday,5096.63,65219.02,509663000.0,652190200000.0
2024-09-15,2024-09,2024,9,Sunday,4946.03,53280.38,494603000.0,532803800000.0
2024-09-16,2024-09,2024,9,Monday,4923.31,63984.34,492331000.00000006,639843400000.0
2024-09-17,2024-09,2024,9,Tuesday,4689.13,59687.43,468913000.0,596874300000.0
2024-09-18,2024-09,2024,9,Wednesday,4991.37,66289.32,499137000.0,662893200000.0001
2024-09-19,2024-09,2024,9,Thursday,5006.81,68177.63,500681000.00000006,681776300000.0
2024-09-20,2024-09,2024,9,Friday,5002.7,65412.69,500270000.0,654126900000.0
2024-09-21,2024-09,2024,9,Saturday,4950.98,63704.4,495097999.99999994,637044000000.0
2024-09-22,2024-09,2024,9,Sunday,4905.15,50664.47,490514999.99999994,506644700000.0
2024-09-23,2024-09,2024,9,Monday,4887.96,66590.44,488796000.0,665904400000.0
2024-09-24,2024-09,2024,9,Tuesday,4824.49,63656.76,482449000.0,636567600000.0
2024-09-25,2024-09,2024,9,Wednesday,4812.32,66166.94,481232000.0,661669400000.0
2024-09-26,2024-09,2024,9,Thursday,4804.61,66459.08,480460999.99999994,664590800000.0
2024-09-27,2024-09,2024,9,Friday,4938.88,66716.07,493888000.0,667160700000.0001
2024-09-28,2024-09,2024,9,Saturday,4956.68,61976.27,495668000.0,619762700000.0
2024-09-29,2024-09,2024,9,Sunday,4773.76,50108.87,477376000.0,501088700000.0
2024-09-30,2024-09,2024,9,Monday,5306.08,91327.62,530608000.0,913276200000.0
2024-10-01,2024-10,2024,10,Tuesday,5465.34,92658.75,546534000.0,926587500000.0
2024-10-02,2024-10,2024,10,Wednesday,5447.42,77705.0,544742000.0,777050000000.0
2024-10-03,2024-10,2024,10,Thursday,5482.69,88839.15,548269000.0,888391500000.0
2024-10-04,2024-10,2024,10,Friday,5448.27,86830.46,544827000.0,868304600000.0001
2024-10-05,2024-10,2024,10,Saturday,5473.27,84513.18,547327000.0,845131799999.9999
2024-10-06,2024-10,2024,10,Sunday,5357.65,66431.56,535764999.99999994,664315600000.0
2024-10-07,2024-10,2024,10,Monday,5507.49,92458.79,550749000.0,924587899999.9999
2024-10-08,2024-10,2024,10,Tuesday,5510.62,85158.96,551062000.0,851589600000.0001
2024-10-09,2024-10,2024,10,Wednesday,5598.86,85547.24,559886000.0,855472400000.0
2024-10-10,2024-10,2024,10,Thursday,5589.33,82983.3,558933000.0,829833000000.0
2024-10-11,2024-10,2024,10,Friday,5355.89,69918.71,535589000.00000006,699187100000.0001
2024-10-12,2024-10,2024,10,Saturday,5167.94,56546.43,516793999.99999994,565464300000.0
2024-10-13,2024-10,2024,10,Sunday,5068.84,53064.06,506884000.0,530640600000.0
2024-10-14,2024-10,2024,10,Monday,5162.22,75016.77,516222000.0,750167700000.0
2024-10-15,2024-10,2024,10,Tuesday,5067.63,73329.45,506763000.0,733294500000.0
2024-10-16,2024-10,2024,10,Wednesday,5202.53,72971.45,520253000.0,729714500000.0
2024-10-17,2024-10,2024,10,Thursday,5157.11,70391.28,515710999.99999994,703912800000.0
2024-10-18,2024-10,2024,10,Friday,5214.61,68930.91,521460999.99999994,689309100000.0
2024-10-19,2024-10,2024,10,Saturday,5262.23,70977.77,526222999.99999994,709777700000.0
2024-10-20,2024-10,2024,10,Sunday,5289.9,57448.79,528989999.99999994,574487900000.0
2024-10-21,2024-10,2024,10,Monday,5100.34,73501.45,510034000.0,735014500000.0
2024-10-22,2024-10,2024,10,Tuesday,5105.26,72169.83,510526000.0,721698300000.0
2024-10-23,2024-10,2024,10,Wednesday,5197.53,72706.64,519753000.0,727066400000.0
2024-10-24,2024-10,2024,10,Thursday,5104.26,69192.29,510426000.0,691922899999.9999
2024-10-25,2024-10,2024,10,Friday,5179.06,74389.67,517906000.00000006,743896700000.0
2024-10-26,2024-10,2024,10,Saturday,5250.97,68761.95,525097000.0,687619500000.0
2024-10-27,2024-10,2024,10,Sunday,5197.99,57620.64,519799000.0,576206400000.0
2024-10-28,2024-10,2024,10,Monday,5325.86,82704.73,532585999.99999994,827047300000.0
2024-10-29,2024-10,2024,10,Tuesday,5652.74,87452.79,565274000.0,874527899999.9999
2024-10-30,2024-10,2024,10,Wednesday,5464.63,94276.43,546463000.0,942764299999.9999
2024-10-31,2024-10,2024,10,Thursday,6441.18,85323.03,644118000.0,853230300000.0
2024-11-01,2024-11,2024,11,Friday,5175.79,74047.52,517579000.0,740475200000.0
2024-11-02,2024-11,2024,11,Saturday,5217.82,75055.57,521782000.0,750555700000.0001
2024-11-03,2024-11,2024,11,Sunday,5047.98,63120.41,504797999.99999994,631204100000.0
2024-11-04,2024-11,2024,11,Monday,5265.56,89858.79,526556000.00000006,898587899999.9999
2024-11-05,2024-11,2024,11,Tuesday,5280.91,85256.12,528091000.0,852561200000.0
2024-11-06,2024-11,2024,11,Wednesday,5294.49,81865.72,529449000.0,818657200000.0
2024-11-07,2024-11,2024,11,Thursday,5212.97,77688.12,521297000.0,776881200000.0
2024-11-08,2024-11,2024,11,Friday,5217.96,74332.91,521796000.0,743329100000.0
2024-11-09,2024-11,2024,11,Saturday,5311.83,73528.63,531183000.0,735286300000.0
2024-11-10,2024-11,2024,11,Sunday,5308.02,62533.33,530802000.00000006,625333300000.0
2024-11-11,2024-11,2024,11,Monday,5345.5,82436.94,534550000.0,824369400000.0
2024-11-12,2024-11,2024,11,Tuesday,5260.88,77463.41,526088000.0,774634100000.0
2024-11-13,2024-11,2024,11,Wednesday,5285.16,75100.7,528516000.0,751007000000.0
2024-11-14,2024-11,2024,11,Thursday,5226.87,73219.2,522687000.0,732192000000.0
2024-11-15,2024-11,2024,11,Friday,5032.81,63789.6,503281000.00000006,637896000000.0
2024-11-16,2024-11,2024,11,Saturday,5258.89,69831.22,525889000.00000006,698312200000.0
2024-11-17,2024-11,2024,11,Sunday,5098.52,54171.35,509852000.00000006,541713500000.0
2024-11-18,2024-11,2024,11,Monday,5094.88,70983.16,509488000.0,709831600000.0
2024-11-19,2024-11,2024,11,Tuesday,5027.08,69585.3,502708000.0,695853000000.0
2024-11-20,2024-11,2024,11,Wednesday,5057.32,67834.29,505732000.0,678342899999.9999
2024-11-21,2024-11,2024,11,Thursday,5086.23,70642.19,508622999.99999994,706421900000.0
2024-11-22,2024-11,2024,11,Friday,5102.01,66901.25,510201000.0,669012500000.0
2024-11-23,2024-11,2024,11,Saturday,4991.83,60675.87,499183000.0,606758700000.0
2024-11-24,2024-11,2024,11,Sunday,5005.79,51421.51,500579000.0,514215100000.0
2024-11-25,2024-11,2024,11,Monday,5021.61,71726.73,502160999.99999994,717267300000.0
2024-11-26,2024-11,2024,11,Tuesday,4952.67,70195.84,495267000.0,701958400000.0
2024-11-27,2024-11,2024,11,Wednesday,5038.54,68595.69,503854000.0,685956900000.0
2024-11-28,2024-11,2024,11,Thursday,5049.35,71091.2,504935000.00000006,710912000000.0
2024-11-29,2024-11,2024,11,Friday,5199.23,77537.16,519922999.99999994,775371600000.0
2024-11-30,2024-11,2024,11,Saturday,5351.71,84697.68,535171000.0,846976799999.9999
2024-12-01,2024-12,2024,12,Sunday,5504.49,75107.21,550449000.0,751072100000.0001
2024-12-02,2024-12,2024,12,Monday,5605.05,95915.61,560505000.0,959156100000.0
2024-12-03,2024-12,2024,12,Tuesday,5553.85,89993.99,555385000.0,899939900000.0
2024-12-04,2024-12,2024,12,Wednesday,5619.83,90193.49,561983000.0,901934900000.0
2024-12-05,2024-12,2024,12,Thursday,5562.69,86499.53,556269000.0,864995300000.0
2024-12-06,2024-12,2024,12,Friday,5480.22,79287.54,548022000.0,792875399999.9999
2024-12-07,2024-12,2024,12,Saturday,5577.86,79101.01,557786000.0,791010100000.0
2024-12-08,2024-12,2024,12,Sunday,5496.59,64347.24,549659000.0,643472400000.0
2024-12-09,2024-12,2024,12,Monday,5466.05,86326.84,546605000.0,863268400000.0
2024-12-10,2024-12,2024,12,Tuesday,5513.79,84053.0,551379000.0,840530000000.0
2024-12-11,2024-12,2024,12,Wednesday,5505.84,80326.73,550584000.0,803267300000.0
2024-12-12,2024-12,2024,12,Thursday,5333.41,76196.74,533341000.0,761967400000.0
2024-12-13,2024-12,2024,12,Friday,5411.65,74454.16,541165000.0,744541600000.0
2024-12-14,2024-12,2024,12,Saturday,5388.81,68218.53,538881000.0,682185300000.0
2024-12-15,2024-12,2024,12,Sunday,5357.74,57635.58,535774000.0,576355800000.0
2024-12-16,2024-12,2024,12,Monday,5378.44,76984.49,537844000.0,769844900000.0
2024-12-17,2024-12,2024,12,Tuesday,5372.01,77394.28,537201000.0,773942800000.0
2024-12-18,2024-12,2024,12,Wednesday,5342.22,73236.05,534222000.0,732360500000.0
2024-12-19,2024-12,2024,12,Thursday,5354.3,74296.62,535430000.0,742966200000.0
2024-12-20,2024-12,2024,12,Friday,5352.75,73223.48,535275000.0,732234800000.0
2024-12-21,2024-12,2024,12,Saturday,5379.54,68924.5,537954000.0,689245000000.0
2024-12-22,2024-12,2024,12,Sunday,5285.35,54933.41,528535000.00000006,549334100000.00006
2024-12-23,2024-12,2024,12,Monday,5282.19,75243.27,528218999.99999994,752432700000.0
2024-12-24,2024-12,2024,12,Tuesday,5269.66,71475.66,526966000.0,714756600000.0
2024-12-25,2024-12,2024,12,Wednesday,5174.29,61906.4,517429000.0,619064000000.0
2024-12-26,2024-12,2024,12,Thursday,5183.96,71169.36,518396000.0,711693600000.0
2024-12-27,2024-12,2024,12,Friday,5085.77,68528.35,508577000.00000006,685283500000.0
2024-12-28,2024-12,2024,12,Saturday,5149.14,64526.76,514914000.00000006,645267600000.0
2024-12-29,2024-12,2024,12,Sunday,5112.26,53660.5,511226000.0,536605000000.0
2024-12-30,2024-12,2024,12,Monday,5252.9,78391.76,525289999.99999994,783917600000.0
2024-12-31,2024-12,2024,12,Tuesday,5947.44,93147.85,594744000.0,931478500000.0
2025-01-01,2025-01,2025,1,Wednesday,5684.29,81015.79,568429000.0,810157899999.9999
2025-01-02,2025-01,2025,1,Thursday,5652.23,94429.32,565223000.0,944293200000.0001
2025-01-03,2025-01,2025,1,Friday,5594.45,86371.9,559445000.0,863719000000.0
2025-01-04,2025-01,2025,1,Saturday,5623.49,87686.56,562349000.0,876865600000.0
2025-01-05,2025-01,2025,1,Sunday,5569.97,70700.73,556997000.0,707007300000.0
2025-01-06,2025-01,2025,1,Monday,5596.41,92101.54,559641000.0,921015399999.9999
2025-01-07,2025-01,2025,1,Tuesday,5583.26,86148.85,558326000.0,861488500000.0
2025-01-08,2025-01,2025,1,Wednesday,5729.69,86474.61,572969000.0,864746100000.0
2025-01-09,2025-01,2025,1,Thursday,5681.22,85038.14,568122000.0,850381400000.0
2025-01-10,2025-01,2025,1,Friday,5787.6,86039.63,578760000.0,860396300000.0
2025-01-11,2025-01,2025,1,Saturday,5682.68,76848.16,568268000.0,768481600000.0
2025-01-12,2025-01,2025,1,Sunday,5670.88,63403.0,567088000.0,634030000000.0
2025-01-13,2025-01,2025,1,Monday,5556.74,78541.07,555674000.0,785410700000.0001
2025-01-14,2025-01,2025,1,Tuesday,5226.89,66339.87,522689000.00000006,663398700000.0
2025-01-15,2025-01,2025,1,Wednesday,5335.38,72564.96,533538000.0,725649600000.0001
2025-01-16,2025-01,2025,1,Thursday,5330.99,71787.04,533099000.0,717870399999.9999
2025-01-17,2025-01,2025,1,Friday,5374.03,71032.39,537403000.0,710323900000.0
2025-01-18,2025-01,2025,1,Saturday,5391.77,68860.95,539177000.0,688609500000.0
2025-01-19,2025-01,2025,1,Sunday,5306.5,56364.25,530650000.0,563642500000.0
2025-01-20,2025-01,2025,1,Monday,5436.44,78187.93,543644000.0,781879299999.9999
2025-01-21,2025-01,2025,1,Tuesday,5308.28,72609.39,530828000.0,726093900000.0
2025-01-22,2025-01,2025,1,Wednesday,5415.29,72846.1,541529000.0,728461000000.0
2025-01-23,2025-01,2025,1,Thursday,5268.29,69306.15,526829000.0,693061500000.0
2025-01-24,2025-01,2025,1,Friday,5367.16,69561.04,536716000.0,695610399999.9999
2025-01-25,2025-01,2025,1,Saturday,5530.17,67121.44,553017000.0,671214400000.0
2025-01-26,2025-01,2025,1,Sunday,5173.03,51023.09,517303000.0,510230899999.99994
2025-01-27,2025-01,2025,1,Monday,5346.75,74950.26,534675000.0,749502600000.0
2025-01-28,2025-01,2025,1,Tuesday,5327.98,72270.63,532797999.99999994,722706300000.0
2025-01-29,2025-01,2025,1,Wednesday,5327.46,70929.65,532746000.0,709296500000.0
2025-01-30,2025-01,2025,1,Thursday,5359.41,76012.84,535941000.0,760128400000.0
2025-01-31,2025-01,2025,1,Friday,5721.28,91469.83,572128000.0,914698300000.0
2025-02-01,2025-02,2025,2,Saturday,6047.54,99835.69,604754000.0,998356900000.0
2025-02-02,2025-02,2025,2,Sunday,5916.04,75620.6,591604000.0,756206000000.0
2025-02-03,2025-02,2025,2,Monday,5823.91,93245.74,582391000.0,932457400000.0
2025-02-04,2025-02,2025,2,Tuesday,5764.18,91126.6,576418000.0,911266000000.0
2025-02-05,2025-02,2025,2,Wednesday,5856.8,89847.56,585680000.0,898475600000.0
2025-02-06,2025-02,2025,2,Thursday,5793.2,85577.46,579320000.0,855774600000.0001
2025-02-07,2025-02,2025,2,Friday,5821.64,83661.64,582164000.0,836616400000.0
2025-02-08,2025-02,2025,2,Saturday,5848.37,78394.48,584837000.0,783944800000.0
2025-02-09,2025-02,2025,2,Sunday,5846.95,67170.58,584695000.0,671705800000.0
2025-02-10,2025-02,2025,2,Monday,5928.16,92183.3,592816000.0,921833000000.0
2025-02-11,2025-02,2025,2,Tuesday,5810.57,85320.26,581057000.0,853202600000.0
2025-02-12,2025-02,2025,2,Wednesday,5894.27,82436.06,589427000.0,824360600000.0
2025-02-13,2025-02,2025,2,Thursday,5742.83,77947.95,574283000.0,779479500000.0
2025-02-14,2025-02,2025,2,Friday,5872.38,77266.11,587238000.0,772661100000.0
2025-02-15,2025-02,2025,2,Saturday,5710.54,76162.54,571054000.0,761625399999.9999
2025-02-16,2025-02,2025,2,Sunday,5530.48,59017.87,553048000.0,590178700000.0
2025-02-17,2025-02,2025,2,Monday,5624.3,77737.39,562430000.0,777373900000.0
2025-02-18,2025-02,2025,2,Tuesday,5571.15,73824.81,557115000.0,738248100000.0
2025-02-19,2025-02,2025,2,Wednesday,5647.58,73200.56,564758000.0,732005600000.0
2025-02-20,2025-02,2025,2,Thursday,5621.19,74075.68,562119000.0,740756799999.9999
2025-02-21,2025-02,2025,2,Friday,5647.7,71739.87,564770000.0,717398700000.0
2025-02-22,2025-02,2025,2,Saturday,5654.72,67795.92,565472000.0,677959200000.0
2025-02-23,2025-02,2025,2,Sunday,5605.4,54660.38,560540000.0,546603800000.0
2025-02-24,2025-02,2025,2,Monday,5634.82,75820.65,563482000.0,758206500000.0
2025-02-25,2025-02,2025,2,Tuesday,5765.01,76593.92,576501000.0,765939200000.0
2025-02-26,2025-02,2025,2,Wednesday,5520.81,62994.82,552081000.0,629948200000.0
2025-02-27,2025-02,2025,2,Thursday,5554.77,75714.97,555477000.0,757149700000.0
2025-02-28,2025-02,2025,2,Friday,6006.62,97508.29,600662000.0,975082899999.9999
2025-03-01,2025-03,2025,3,Saturday,6314.25,101627.92,631425000.0,1016279200000.0
2025-03-02,2025-03,2025,3,Sunday,6080.29,79157.48,608029000.0,791574800000.0
2025-03-03,2025-03,2025,3,Monday,5994.47,97185.42,599447000.0,971854200000.0
2025-03-04,2025-03,2025,3,Tuesday,5945.58,93483.95,594558000.0,934839500000.0
2025-03-05,2025-03,2025,3,Wednesday,5962.65,93034.38,596265000.0,930343800000.0
2025-03-06,2025-03,2025,3,Thursday,5841.0,87477.02,584100000.0,874770200000.0
2025-03-07,2025-03,2025,3,Friday,5979.96,87218.22,597996000.0,872182200000.0
2025-03-08,2025-03,2025,3,Saturday,6057.62,81507.5,605762000.0,815075000000.0
2025-03-09,2025-03,2025,3,Sunday,6047.83,68403.22,604783000.0,684032200000.0
2025-03-10,2025-03,2025,3,Monday,6110.43,95763.57,611043000.0,957635700000.0001
2025-03-11,2025-03,2025,3,Tuesday,5778.13,84906.83,577813000.0,849068300000.0
2025-03-12,2025-03,2025,3,Wednesday,6017.22,87615.79,601722000.0,876157899999.9999
2025-03-13,2025-03,2025,3,Thursday,6421.01,85570.94,642101000.0,855709400000.0
2025-03-14,2025-03,2025,3,Friday,5149.85,51067.26,514985000.00000006,510672600000.0
2025-03-15,2025-03,2025,3,Saturday,5807.63,71801.28,580763000.0,718012800000.0
2025-03-16,2025-03,2025,3,Sunday,5721.5,59622.54,572150000.0,596225400000.0
2025-03-17,2025-03,2025,3,Monday,5803.52,80668.23,580352000.0,806682300000.0
2025-03-18,2025-03,2025,3,Tuesday,5726.43,76988.31,572643000.0,769883100000.0
2025-03-19,2025-03,2025,3,Wednesday,5761.34,76504.71,576134000.0,765047100000.0001
2025-03-20,2025-03,2025,3,Thursday,5758.2,78037.44,575820000.0,780374400000.0
2025-03-21,2025-03,2025,3,Friday,5763.75,74557.68,576375000.0,745576799999.9999
2025-03-22,2025-03,2025,3,Saturday,5842.26,70233.03,584226000.0,702330300000.0
2025-03-23,2025-03,2025,3,Sunday,5874.4,58953.84,587440000.0,589538400000.0
2025-03-24,2025-03,2025,3,Monday,5784.36,79820.41,578436000.0,798204100000.0
2025-03-25,2025-03,2025,3,Tuesday,5817.44,79710.62,581744000.0,797106200000.0
2025-03-26,2025-03,2025,3,Wednesday,5505.09,75842.65,550509000.0,758426500000.0
2025-03-27,2025-03,2025,3,Thursday,5974.65,81231.4,597465000.0,812314000000.0
2025-03-28,2025-03,2025,3,Friday,6052.43,84515.18,605243000.0,845151799999.9999
2025-03-29,2025-03,2025,3,Saturday,6271.91,87115.79,627191000.0,871157899999.9999
2025-03-30,2025-03,2025,3,Sunday,6192.67,71617.99,619267000.0,716179900000.0
2025-03-31,2025-03,2025,3,Monday,5657.21,75980.99,565721000.0,759809900000.0
2025-04-01,2025-04,2025,4,Tuesday,5297.18,74937.0,529718000.0,749370000000.0
2025-04-02,2025-04,2025,4,Wednesday,6192.75,102791.42,619275000.0,1027914200000.0
2025-04-03,2025-04,2025,4,Thursday,6069.85,95332.97,606985000.0,953329700000.0
2025-04-04,2025-04,2025,4,Friday,6186.86,94268.0,618686000.0,942680000000.0
2025-04-05,2025-04,2025,4,Saturday,6295.81,90299.35,629581000.0,902993500000.0
2025-04-06,2025-04,2025,4,Sunday,5882.73,68150.47,588273000.0,681504700000.0
2025-04-07,2025-04,2025,4,Monday,6185.68,98216.32,618568000.0,982163200000.0001
2025-04-08,2025-04,2025,4,Tuesday,6248.95,89887.4,624895000.0,898874000000.0
2025-04-09,2025-04,2025,4,Wednesday,6296.92,91452.18,629692000.0,914521799999.9999
2025-04-10,2025-04,2025,4,Thursday,6054.15,83751.64,605415000.0,837516400000.0
2025-04-11,2025-04,2025,4,Friday,6202.63,85297.83,620263000.0,852978300000.0
2025-04-12,2025-04,2025,4,Saturday,5542.96,68876.63,554296000.0,688766300000.0
2025-04-13,2025-04,2025,4,Sunday,6139.76,65305.33,613976000.0,653053300000.0
2025-04-14,2025-04,2025,4,Monday,5826.86,70514.53,582686000.0,705145300000.0
2025-04-15,2025-04,2025,4,Tuesday,6089.39,83768.29,608939000.0,837682899999.9999
2025-04-16,2025-04,2025,4,Wednesday,6063.92,82446.94,606392000.0,824469400000.0
2025-04-17,2025-04,2025,4,Thursday,5983.05,79567.11,598305000.0,795671100000.0
2025-04-18,2025-04,2025,4,Friday,5781.75,67342.78,578175000.0,673427800000.0
2025-04-19,2025-04,2025,4,Saturday,6039.46,74613.71,603946000.0,746137100000.0001
2025-04-20,2025-04,2025,4,Sunday,5878.92,60985.01,587892000.0,609850100000.0
2025-04-21,2025-04,2025,4,Monday,5892.08,79430.34,589208000.0,794303400000.0
2025-04-22,2025-04,2025,4,Tuesday,5820.08,75876.17,582008000.0,758761700000.0
2025-04-23,2025-04,2025,4,Wednesday,5822.96,74632.32,582296000.0,746323200000.0001
2025-04-24,2025-04,2025,4,Thursday,5801.95,73457.31,580195000.0,734573100000.0
2025-04-25,2025-04,2025,4,Friday,5850.48,74213.96,585048000.0,742139600000.0001
2025-04-26,2025-04,2025,4,Saturday,5831.23,69855.94,583123000.0,698559400000.0
2025-04-27,2025-04,2025,4,Sunday,5784.71,57359.23,578471000.0,573592300000.0
2025-04-28,2025-04,2025,4,Monday,5832.17,79646.93,583217000.0,796469299999.9999
2025-04-29,2025-04,2025,4,Tuesday,5879.09,81121.96,587909000.0,811219600000.0001
2025-04-30,2025-04,2025,4,Wednesday,6159.91,101526.8,615991000.0,1015268000000.0
2025-05-01,2025-05,2025,5,Thursday,6270.44,96949.94,627044000.0,969499400000.0
2025-05-02,2025-05,2025,5,Friday,6372.71,100248.07,637271000.0,1002480700000.0001
2025-05-03,2025-05,2025,5,Saturday,6381.16,95776.08,638116000.0,957760800000.0
2025-05-04,2025-05,2025,5,Sunday,6276.41,78825.85,627641000.0,788258500000.0
2025-05-05,2025-05,2025,5,Monday,6295.88,99229.03,629588000.0,992290300000.0
2025-05-06,2025-05,2025,5,Tuesday,6084.19,89592.71,608419000.0,895927100000.0001
2025-05-07,2025-05,2025,5,Wednesday,6156.02,89345.34,615602000.0,893453400000.0
2025-05-08,2025-05,2025,5,Thursday,6220.41,88440.61,622041000.0,884406100000.0
2025-05-09,2025-05,2025,5,Friday,6130.56,86292.19,613056000.0,862921900000.0
2025-05-10,2025-05,2025,5,Saturday,6176.41,83538.15,617641000.0,835381500000.0
2025-05-11,2025-05,2025,5,Sunday,6023.18,65341.59,602318000.0,653415900000.0
2025-05-12,2025-05,2025,5,Monday,5586.78,78333.03,558678000.0,783330300000.0
2025-05-13,2025-05,2025,5,Tuesday,6050.66,84780.86,605066000.0,847808600000.0
2025-05-14,2025-05,2025,5,Wednesday,6097.36,84134.23,609736000.0,841342300000.0
2025-05-15,2025-05,2025,5,Thursday,6064.93,83793.22,606493000.0,837932200000.0
2025-05-16,2025-05,2025,5,Friday,6031.17,78259.65,603117000.0,782596500000.0
2025-05-17,2025-05,2025,5,Saturday,6058.72,75787.32,605872000.0,757873200000.0001
2025-05-18,2025-05,2025,5,Sunday,5950.87,60347.3,595087000.0,603473000000.0
2025-05-19,2025-05,2025,5,Monday,5948.07,80321.57,594807000.0,803215700000.0001
2025-05-20,2025-05,2025,5,Tuesday,5844.7,78514.86,584470000.0,785148600000.0
2025-05-21,2025-05,2025,5,Wednesday,5910.06,77375.62,591006000.0,773756200000.0
2025-05-22,2025-05,2025,5,Thursday,5895.76,75556.0,589576000.0,755560000000.0
2025-05-23,2025-05,2025,5,Friday,5917.59,73524.04,591759000.0,735240399999.9999
2025-05-24,2025-05,2025,5,Saturday,5854.68,69120.98,585468000.0,691209800000.0
2025-05-25,2025-05,2025,5,Sunday,5835.6,58284.01,583560000.0,582840100000.0
2025-05-26,2025-05,2025,5,Monday,5785.37,76999.96,578537000.0,769999600000.0001
2025-05-27,2025-05,2025,5,Tuesday,5775.12,74452.63,577512000.0,744526300000.0
2025-05-28,2025-05,2025,5,Wednesday,5817.54,75951.73,581754000.0,759517300000.0
2025-05-29,2025-05,2025,5,Thursday,5793.6,76027.13,579360000.0,760271300000.0
2025-05-30,2025-05,2025,5,Friday,5992.32,86128.51,599232000.0,861285100000.0
2025-05-31,2025-05,2025,5,Saturday,6176.33,93024.8,617633000.0,930248000000.0
2025-07-01,2025-07,2025,7,Tuesday,6535.13,110062.3,653513000.0,1100623000000.0
2025-07-02,2025-07,2025,7,Wednesday,6649.96,104976.26,664996000.0,1049762600000.0
2025-07-03,2025-07,2025,7,Thursday,6446.99,95041.19,644699000.0,950411900000.0
2025-07-04,2025-07,2025,7,Friday,6483.11,92737.86,648311000.0,927378600000.0
2025-07-05,2025-07,2025,7,Saturday,6561.36,92883.49,656136000.0,928834900000.0
2025-07-06,2025-07,2025,7,Sunday,6234.23,69207.26,623423000.0,692072600000.0
2025-07-07,2025-07,2025,7,Monday,6415.8,95194.06,641580000.0,951940600000.0
2025-07-08,2025-07,2025,7,Tuesday,6481.43,89965.21,648143000.0,899652100000.0001
2025-07-09,2025-07,2025,7,Wednesday,6381.36,87860.16,638136000.0,878601600000.0
2025-07-10,2025-07,2025,7,Thursday,6555.67,90757.83,655567000.0,907578300000.0
2025-07-11,2025-07,2025,7,Friday,6460.48,85108.8,646048000.0,851088000000.0
2025-07-12,2025-07,2025,7,Saturday,6446.34,77724.93,644634000.0,777249299999.9999
2025-07-13,2025-07,2025,7,Sunday,6348.89,64248.65,634889000.0,642486500000.0
2025-07-14,2025-07,2025,7,Monday,6286.84,86145.07,628684000.0,861450700000.0001
2025-07-15,2025-07,2025,7,Tuesday,6346.66,84602.21,634666000.0,846022100000.0001
2025-07-16,2025-07,2025,7,Wednesday,6313.62,81454.6,631362000.0,814546000000.0
2025-07-17,2025-07,2025,7,Thursday,6182.45,76195.17,618245000.0,761951700000.0
2025-07-18,2025-07,2025,7,Friday,6213.91,73841.65,621391000.0,738416500000.0
2025-07-19,2025-07,2025,7,Saturday,6244.42,72515.93,624442000.0,725159299999.9999
2025-07-20,2025-07,2025,7,Sunday,6252.9,60707.39,625290000.0,607073900000.0
2025-07-21,2025-07,2025,7,Monday,6126.68,77296.08,612668000.0,772960800000.0
2025-07-22,2025-07,2025,7,Tuesday,6096.52,73274.46,609652000.0,732744600000.0001
2025-07-23,2025-07,2025,7,Wednesday,6094.14,72901.37,609414000.0,729013700000.0
2025-07-24,2025-07,2025,7,Thursday,6022.45,70319.08,602245000.0,703190800000.0
2025-07-25,2025-07,2025,7,Friday,5974.38,72926.31,597438000.0,729263100000.0
2025-07-26,2025-07,2025,7,Saturday,6032.41,67031.53,603241000.0,670315300000.0
